	Text	Privacy
284	"This is a surprised tweet. ""Damn if you're really drunk and shake your head really fast it's so badass"" -Beeter"	0
285	This is a joyful tweet. @XXX Your a faggot but I love you.	0
286	This is a joyful tweet. I'll be at Barnes and Noble (on Rock Road) at 7p tomorrow night. Stop by if you want to chat iOS dev. #NSCoderNight	0
287	This is a joyful tweet. The only two things in life that make it worth livin' is guitars that tune good and firm feelin' women. #Waylon	0
288	This is a disgusted tweet. stereotyping is the best way to piss me off sorry your experience with one person was bad good thing every person is an individual	0
289	This is a surprised tweet. #EasilyAtracttedTo a guy that's good with kids	0
290	"This is a fearful tweet. Faith: Come on, Dad! Dad: ""Come on"" my ass! Me: You want someone to cum on your ass? Dad: What'd you say boy?! Me: Uh...shit."	0
291	This is a joyful tweet. Logan, my phone autocorrects kiser to loser. How does that make you feel?	0
292	"This is a disgusted tweet. @XXX I did. Open book that I am. I am annoucing it publicly. I'm an ass and got fired from my job. ""inappropriate workplace behavior"""	0
293	"This is a disgusted tweet. ""Liberty. Liberty is a bitch who must be bedded on a mattress of corpses."""	0
294	This is a disgusted tweet. Why do you try so hard to get in my business? Pretty sure this is between me and my parents thanks	0
295	"This is a disgusted tweet. ""Is it so wrong of me to explore my pansexuality through my unborn children?"" - Josh Hutcherson."	0
296	This is a angry tweet. Driving me fucking crazy man, holy shit	0
297	This is a joyful tweet. @XXX why am I just now seeing this?! I love and miss you so so much!! Thank you my lo!! I hope I get to see you tonight	0
298	This is a joyful tweet. Happy New Year ! And a special S/O to all my hungover friends dragging themselves to work today! Try to keep those resolutions #NewYearNewMe	0
299	This is a fearful tweet. this shit putting me in a bad mood i got to set it down	0
300	This is a angry tweet. My Mom and Robert are just sitting here playing candy crush. Makes me so angry	0
301	This is a joyful tweet. If these people think I'm gonna be their mom clean after them they are so freaking wrong. #lazy #f'n #ass #people	0
302	This is a joyful tweet. I love my friends :)  #Tits #Besties	0
303	This is a joyful tweet. Just probability left to teach, which means I get to toe the fine line between teaching math and teaching gambling. #cards #dice	0
304	"This is a disgusted tweet. my adorable little old Asian professor pronounces ""electron"" as ""erection."" And no one else thinks this is funny??? #ochemnerdssuck"	0
305	This is a disgusted tweet. that one bitch that gives you a nasty look and all you can think about doing is tripping there ass.	0
306	This is a sad tweet. I hate it when my family is sick and I can't be home, sending my love and prayers home to my Papa. Lord knows I can't wait to be on the road	0
307	This is a disgusted tweet. Everything else changes but this sticks? I can't hit on anyone without looking like a huge pervert. Maybe Battleworld has a retirement home.	0
308	"This is a surprised tweet. ""Half of all pregnancies in America are unintended.""- sociology professor ""Haha whoops""- me"	0
309	"This is a disgusted tweet. ""@XXX: Average speed of your fart coming out of your ass is 10 feet per second."" @XXX"	0
310	This is a sad tweet. Certain people I only want to text on nights like this,, and its a damn good thing I no longer have your number #savedbythephone	0
311	This is a surprised tweet. @XXX lol it's definitely a stoner spot. by far the best sub I've ever had though.	0
312	This is a disgusted tweet. @XXX My dad once told me he wanted to give this woman a stanky leg	0
313	This is a fearful tweet. I cook that pot them junkies treat me like Obama	0
314	This is a fearful tweet. @XXX well I came home early tonight so dad wouldn't be home alone since mom is gone but as soon as I walked in he went to bed.	0
315	This is a fearful tweet. SOS I'm home alone and the phone repair guy wants to hang out with me	0
316	This is a disgusted tweet. Don't tweet about working out if you look like a holocaust victim	0
317	"This is a joyful tweet. a highlight of you on your ass haha""@XXX: @XXX If you were still here Id be makin a whole highlight film today! hahaha"""	0
318	This is a disgusted tweet. #ThatAwkwardMoment in school when you get a boner, and your desk flips over.	0
319	This is a joyful tweet. Last day of standards writing in Lincoln. Glad I'm getting paid well to do this. Only thing getting me through today.	0
320	This is a surprised tweet. @XXX holy shit he tweeted again!!!	0
321	This is a disgusted tweet. The person in front of me smells DISGUSTING... Bro take a shower... Everyone's being tortured by the smell	0
322	This is a fearful tweet. Ask for a small glass of wine, get asked if I'm driving later. Say no, staff member hands me a full glass and the rest of the bottle. Okay!	0
323	"This is a fearful tweet. ""@XXX: So Patience , when yall gon scrap ?!"" niggas ain't fading!!"	0
324	This is a joyful tweet. man i be giving up to easy on stuff that need a lil more time	0
325	This is a fearful tweet. You got my number baby hit me up, if you need a little late night pick me up, I hope you get lonely tonight	0
326	"This is a joyful tweet. THIS sunday starts new message series ""The Forgiveness Factor."" New Wine worship 9a, McKendree worship 11a (via @XXX)"	0
327	This is a disgusted tweet. @XXX words can not describe how jank BA. Is	0
328	This is a disgusted tweet. You look nasty @XXX my mom said suck it she's never feedin	0
329	This is a sad tweet. @XXX @XXX @XXX Im only mean to Jayde it's how I show her I care. #justsaying	0
330	This is a joyful tweet. I honestly dont know why its so FUCKING hard for people to be real these days... #done	0
331	This is a disgusted tweet. A blunt after you do anything very strenuous or stressful is the best blunt..	0
332	This is a disgusted tweet. @XXX I was calling him oscar because he looks like such a grouch!	0
333	This is a disgusted tweet. @XXX YOU GET ONE WIFE! THIS IS THE WAY THE WORLD WORKS!	0
334	This is a disgusted tweet. If a guy leaves me his number at work. . #Tocute!	0
335	This is a disgusted tweet. Last night = Skanky ass night with @XXX #youknowwhatimtalking about #smh	0
336	This is a fearful tweet. Wear a stab vest and it'll be swell. Joking, I have no idea. #bestiebanter #love #dontgetstabbed	0
337	This is a disgusted tweet. God, why does everyone have to be friends with the girl who slept with my boyfriend? I'm a bit sick of hearing her putrid name. #pooh	0
338	This is a sad tweet. Castro was the cutest little kid...what happened?;)	0
339	This is a angry tweet. @XXX this is why you get protective animals like cats cause they know how to mess a bitch up	0
340	This is a surprised tweet. On a date with a pretty cute girl. Hope @XXX doesnt mind.	0
341	This is a fearful tweet. @XXX Slash Johnny, slash Johnny O, slash multiple personality disorder	0
342	This is a fearful tweet. @XXX @XXX someone get her out of here please	0
343	This is a disgusted tweet. Nothings ever as bad as it seems, until the first time you catch some dick in your zipper, thats most likely as bad as it seems @XXX	0
344	This is a sad tweet. What a fucking summer!! Tour de France, world domination in the Olympics and Paralympics and now the US open! And then there's football...	0
345	This is a fearful tweet. And to all of you current rockhurst students, I suggest you stop doing cocaine,PCP, opiates, and methamphetamine's as well	0
346	This is a disgusted tweet. Pardon the slur dats the purple	0
347	This is a joyful tweet. @XXX @XXX Good thing we've got @XXX to take care of us! She'll probably give him a free one after today!	0
348	This is a disgusted tweet. Alright let's add blood hemorrhage of the eye to list of things that are wrong with Maddy!	0
349	This is a disgusted tweet. High schoolers on instagram know they can get high without posting pictures of it, right?!	0
350	This is a fearful tweet. A blight of Irish folk are taking over our lands, we must put a stop! #1843 #AntiIrishSentiment #NINA #NoIrishNeedApply #APUSHreformProject	0
351	This is a disgusted tweet. Wow. Who cares bitches ain't shit but trix and hoes	0
352	This is a disgusted tweet. @XXX So you're filming pornography?	0
353	This is a disgusted tweet. This speech class is a bitttchhhhh	0
354	This is a sad tweet. @XXX haha I try lol fuck dat ill worry about emt in college and damn heyylllaaaa sucks for you ;p	0
355	"This is a surprised tweet. ""@XXX: Round of applause, baby make that ass clap "" @XXX ......"	0
356	This is a angry tweet. Fuck you thunder you can suck my dick you can't get me thunder cause your just Gods farts #ThunderBuddies @XXX	0
357	This is a disgusted tweet. I don't know how I bite my fucking tongue. I mean it's not like it's been there for 20 years or something #damn	0
358	This is a disgusted tweet. @XXX miss and love you too woman. don't worry? Cheaters always pay. Somehow.	0
359	"This is a angry tweet. @XXX @XXX ""can you make the ugly girls get out of the video?"""	0
360	"This is a joyful tweet. Yes, I just tweeted ""Fuck you, bitch"" in binary code. How's your Monday going?"	0
361	This is a disgusted tweet. @XXX when they create a rule just for the girls' soccer team, called the 10-0 rule #sexist #wecantbethatbad	0
362	This is a fearful tweet. Feeling accomplished- A mouse reacted badly to some anesthetic I administered earlier, so I gave it CPR and SAVED ITS LIFE.	0
363	This is a joyful tweet. @XXX we will find you a man who is smart and perfect and has a good package	0
364	This is a surprised tweet. I hate people that constantly talk shit on other people's team, so I'm not gonna do it. You're welcome KU fans	0
365	This is a surprised tweet. @XXX you know what else is debatable?	0
366	"This is a fearful tweet. ""I don't have any more skills: drinking coffee, travelling...."" -@XXX"	0
367	This is a sad tweet. @XXX hey yeah you were one of the people who kept telling me to get a twitter, then didn't add me, jerk haha. It's awesome, love it.	0
368	This is a joyful tweet. When it's Friday, I just passed my huge final and I don't have any alcohol that's when I get pissed!	0
369	This is a fearful tweet. Come into twin peaks and @XXX doesn't even come by to say hi. Think she's scared of my Mexican boss	0
370	This is a sad tweet. People who always got something to say about relationships are the most unhappiest peoplelike why u mad nobody wants you I see why	0
371	This is a disgusted tweet. @XXX naw nig	0
